gene	logFC	logCPM	PValue	FDR
Mmp2	0.876442213162107	7.17162784712638	0.00175913998140593	0.074151938644787
Foxs1	1.51326297930504	3.12730033284437	0.00178044926342798	0.0748126750626477
Fbln7	-1.02329865096855	3.07334709378248	0.00182424034624252	0.0764109252915084
Foxi1	-1.73779889698177	0.968516695825326	0.00185573254774435	0.0772646060438317
Ifit1	0.700444748628834	5.15751119392587	0.00185625917517565	0.0772646060438317
Fam13a	-1.09808714766542	3.60827206026959	0.0018921142212907	0.0784719873652737
F3	0.795868887137466	5.95915030842076	0.0018970860027303	0.0784719873652737
1810073O08Rik	1.51271737102867	0.69419417751008	0.00190978604522801	0.0787519848091226
Gas1	-0.70649155010984	6.80156204623947	0.00192427615291692	0.0791038351654205
Stard9	-0.649997426614824	6.71304465308187	0.00194545126466478	0.0797274749759845
Ercc1	0.767293878264985	5.21862122083954	0.00196763638269036	0.0803129214468073
Fn3k	-1.45467346794295	1.94691431983325	0.00197206185963597	0.0803129214468073
Clcnka	-1.80283835136915	2.33864407507626	0.00197935621436748	0.0803129214468073
Mrpl33	0.724368820715056	5.52358963676338	0.00198393118199675	0.0803129214468073
Endou	0.662771833414191	5.340603562778	0.0019915944219865	0.0803780873408412
Casr	-1.29132655577864	3.39178000873479	0.00200056079440214	0.0804952916002169
Bok	0.978730481713848	4.24209566646621	0.00202192906158959	0.0811092872501103
Tfdp2	-0.589202525288359	5.90164037054576	0.00209157113096776	0.0836502454126201
Vdr	-0.651122275450107	6.11845478694639	0.00210244285684381	0.0838325413008171
P2rx2	-1.47921230605644	0.385794448005872	0.0021365157278687	0.0847927459704917
Pfn1	0.635321350998355	8.38510163352052	0.00213929582016228	0.0847927459704917
