gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Necap1	2082.55266350333	-0.0240491283046321	0.11127860829835	-0.216116364792718	0.828897043869505	0.987937624573599
Necap2	3999.93214449317	0.0842280270591995	0.120119429744108	0.701202355344442	0.483176740155866	0.936367893784482
Nectin1	554.24284742715	0.317111302332482	0.240460882434082	1.31876461203378	0.187247818394788	0.812127332138708
Nectin2	4409.68406293848	0.141233331381485	0.159527413005989	0.885323272785617	0.375982301442442	0.911217934961052
Nectin3	2669.75100972794	-0.0359262482367801	0.201494130529688	-0.178299229572282	0.858487983832077	0.990116470326363
Nectin4	545.935883783457	-0.261515626710669	0.21214614587128	-1.23271448386031	0.217682306112684	0.836894483357471
Nedd1	1094.30598067989	0.0208035617806126	0.14261417924698	0.145873025322293	0.88402162645068	0.992548334640995
Nedd4	43609.3946578608	-0.176232851352987	0.1616725524189	-1.09006042594269	0.275686527220238	0.866670775252471
Nedd4l	1660.08680569173	0.224633678406061	0.142098766705258	1.58082778348103	0.113917420048142	0.707638923736762
Nedd8	3663.43788438408	0.0570282702797269	0.218367430053438	0.261157400010483	0.79397112824064	0.984914035465711
Nedd9	7814.92103400788	0.179876011459785	0.151803789070625	1.1849243853597	0.236047344885971	0.844933487658895
Nefh	14.1857257442393	0.498119172651026	0.784681058659223	0.63480463451247	0.525555840292967	0.947296355450112
Nefl	9.93693512242415	0.795024379298503	0.755146139404259	1.0528086390347	0.292428704753229	0.876094363313426
Nefm	9.56471020944832	0.990069400819637	1.03545649727671	0.956167065853131	0.338987836053585	0.896150434750107
Negr1	206.650709120814	-1.42429380607538	0.421353121208395	-3.38028540524551	0.00072410595554452	0.0460857606109017
Neil1	508.106886449895	0.147529743432434	0.131432777642566	1.12247299401709	0.261661383795371	0.856055645357797
Neil2	34.7509069527523	0.429192211677362	0.390936094521348	1.09785772583331	0.272266620001117	0.863621012039605
Neil3	13.6983829524814	-0.837576681212855	0.883423045015288	-0.948103726678717	0.343076651262693	0.899816229640885
Nek1	2897.77304324346	-0.735667292815906	0.230414211649852	-3.19280346272156	0.00140898809555629	0.0704884927121033
Nek10	2.59878280198531	0.30537768662981	2.1872748031632	0.139615601198431	0.888963713384656	0.992797630066157
Nek11	5.08600929481569	-0.083338009749184	1.39172555690021	-0.0598810658725007	0.952250360075001	1
Nek2	40.9325743596477	-0.2181334833638	0.479174832755252	-0.455227337607724	0.648945695077296	0.964024521853762
Nek3	204.447018938627	0.000754054259980399	0.223272984123247	0.00337727496652331	0.997305329569188	1
Nek4	750.390958085731	-0.156578137877313	0.131232634501844	-1.19313415044726	0.232816838762486	0.843142351119556
Nek5	6.04724335210384	0.367022281660098	1.31642943825912	0.278801332599684	0.780397291726041	0.983514491847186
Nek6	195.41699656036	0.0769468162658458	0.300212573692793	0.256307773253312	0.797713195500558	0.984914035465711
Nek7	8939.95380689214	-0.222784898514296	0.192128302424809	-1.15956314453715	0.246226713716881	0.848073742243508
Nek8	559.80146839427	0.299583005577705	0.200578611067376	1.49359397785975	0.135281774418272	0.745929783959769
Nek9	12821.5697726853	-0.152541603485843	0.114447393691197	-1.33285344965944	0.182579901330294	0.809113593157633
Nelfa	1541.58132759945	-0.0723086437007063	0.116815310097602	-0.618999715365139	0.535916546396575	0.94894855235754
Nelfb	4797.10809444338	-0.0570654619473143	0.0878835293623358	-0.649330566960262	0.516124732409103	0.945833839803295
Nelfcd	2105.18113224694	0.033806275080601	0.149257257702923	0.226496691691121	0.820815132030848	0.987838695199177
Nelfe	1591.26048373533	0.0734889712399071	0.163372517933089	0.449824561496966	0.652836946189961	0.964024521853762
Nell1	4.21812350874283	0.976781109189867	1.74123356185067	0.560970756933776	0.574817472620257	0.950567862850058
Nell1os	1.0347658175388	0	4.40735632392804	0	1	NA
Nell2	2383.75272098521	1.31290102594431	0.206126982553404	6.36937973709558	1.89794171059609e-10	1.41571268076783e-07
Nemf	3978.30379035045	0.00969607141683753	0.148647813986781	0.0652284830619828	0.947992083209962	0.999669552572912
Nemp1	516.012109317996	-0.0693163687900517	0.196791746820658	-0.352232092605091	0.724664210799377	0.973597853241122
Nemp2	554.03592220358	0.174545041122465	0.190330465904366	0.917063068663781	0.359109592181143	0.902817118284763
Nenf	1928.47599853158	0.0403116259652859	0.24693009387672	0.163251166888599	0.870320681176062	0.99063327073587
Neo1	4533.88599878389	-0.149091976213352	0.183672496553948	-0.811727280951729	0.41694813673438	0.925294401264159
