gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1810030O07Rik	1626.79583973171	-0.10355636908228	0.136093352106868	-0.760921584185547	0.446703905659314	0.746258171266676
1810034E14Rik	141.428914318744	-0.259543383957971	0.315717674484802	-0.82207429274114	0.411034615416859	0.724038145185608
1810037I17Rik	3097.85670687523	0.302498606587123	0.215506579235571	1.40366297706605	0.160419232098738	0.506580465510367
1810041H14Rik	5.88462148396321	-1.1108435558705	1.41575071253251	-0.784632171495368	0.432669261856163	NA
1810044D09Rik	32.40776587261	-0.17462629279581	0.641331598308766	-0.272287055957185	0.78540130821027	0.917008781798644
1810046K07Rik	9.59714389387728	0.675395415569479	0.927725760055513	0.728011924050772	0.466606287056123	NA
1810055G02Rik	1034.85620104135	0.523920674467324	0.187417765415587	2.79546964667711	0.0051824368085281	0.0947056907286671
1810058I24Rik	1618.48341213969	0.372579137910268	0.168888297811405	2.20606840579518	0.0273792104632788	0.226328397483898
1810062G17Rik	18.6042758501021	1.16271272697058	0.746741180065041	1.55704915974944	0.119458814249572	NA
1810062O18Rik	16.1941644937601	0.601776807052828	0.638146786915284	0.943006874580903	0.345677386615039	NA
1810063I02Rik	3.03183044899062	0.583643705517881	2.27587699014884	0.256447825626864	0.797605062678214	NA
1810064F22Rik	1.25608505477417	2.89610460279809	4.55970214456653	0.635152146121906	0.52532919007498	NA
1810065E05Rik	0.905298275357013	0.0361656478878343	4.44796028125117	0.00813083876676642	0.993512600762608	NA
1810073O08Rik	48.2609839964188	1.52450141927427	0.395031603087175	3.8591884987436	0.000113764165025764	0.0078899741432727
2010001A14Rik	352.161362785149	-0.446932787831106	0.166296195417124	-2.68757073311302	0.00719738567879916	0.113516440965819
2010003K11Rik	15.67750165671	-0.0361101958914569	1.24420322477446	-0.0290227473875923	0.976846448442388	NA
2010009K17Rik	1.72799336648133	-0.454996488339835	2.75603790593788	-0.165090794781721	0.868872518296038	NA
2010010A06Rik	2.48635097101978	0	2.89900057146364	0	1	NA
2010016I18Rik	4.39542589547207	0.0607582940545853	1.25421988201922	0.0484430959241119	0.961363114021402	NA
2010106C02Rik	4.25599118966794	0.231347864525622	1.40195563599466	0.1650179638969	0.868929842748679	NA
2010106E10Rik	1.02868369193382	-4.8843093987234	4.54388204945157	-1.07491993532555	0.282410575833501	NA
2010109A12Rik	3.314167536127	-0.476058920434749	1.78381756595597	-0.266876461763971	0.789564280338563	NA
2010204K13Rik	53.2695842851299	0.907018383188571	0.525603445720773	1.72567054225597	0.0844067005114066	0.382916296704477
2010308F09Rik	2.01868251612347	-0.453297581130614	1.9722994114581	-0.22983203183917	0.818222293100403	NA
2010310C07Rik	2.88523237774522	1.07477417288311	2.71743573428509	0.39551042893968	0.692466226540305	NA
2010315B03Rik	666.607729285769	-0.176489809053165	0.175183330554609	-1.00745777862779	0.313714837582169	0.654188247061092
2010320M18Rik	416.736609971988	0.0653491934490438	0.278089577583284	0.234993321277827	0.814213916944179	0.929302106263391
2200002D01Rik	271.59446893368	1.21697162810549	0.332528369692953	3.65975278809808	0.000252458686259786	0.013616540188795
2210010C04Rik	1.79988733908265	0.114053377364126	3.52983541800549	0.032311245102915	0.974223841592793	NA
2210016F16Rik	1328.69966216267	0.199128032809783	0.109682244142074	1.81549925758128	0.0694472199541759	0.353601884113359
2210016L21Rik	1478.79895084327	0.227207235359086	0.173324198723404	1.31088005617537	0.189898289875202	0.545007721263927
