gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Olfml3	112.044918524354	-0.0374405055805672	0.45967269881573	-0.0814503573456209	0.935083802738884	0.991871380492232
Apex1	449.587771561147	0.0250270352542275	0.307922407496657	0.0812770835928826	0.935221598327928	0.991871380492232
Slc25a10	2968.05700846706	0.0431686059604257	0.531594714729888	0.081205859961118	0.93527823933497	0.991871380492232
Cbx5	8947.40781149833	0.0106757479544392	0.131510042026184	0.081178195900155	0.935300239428556	0.991871380492232
Kat2b	4445.44626585413	0.00955849242503211	0.117957906169857	0.0810330798112682	0.935415645113909	0.991871380492232
Acsl3	876.746506785728	-0.0105327253657384	0.130045389539116	-0.0809926857312405	0.935447769336518	0.991871380492232
Enpp1	360.799864999302	-0.0314705890837609	0.388941385769224	-0.0809134492631077	0.935510784072063	0.991871380492232
Mgrn1	5428.76998744017	-0.0122115422455723	0.150943176247792	-0.0809015852795191	0.935520219229411	0.991871380492232
Fgr	110.663983210252	0.0490572546440606	0.606738340583869	0.0808540541493595	0.935558019751128	0.991871380492232
Rbp7	5.84206214999734	-0.178482313457134	2.20846170606239	-0.080817481673867	0.935587105181037	0.991871380492232
Rasal1	129.026864489932	-0.0472945457997587	0.585262889310082	-0.0808090631810097	0.935593800268691	0.991871380492232
Snn	1810.86069372141	0.01647070239421	0.203837403083968	0.0808031408613712	0.93559851019394	0.991871380492232
Tlcd4	212.488402681057	0.0500436964652893	0.621557558540208	0.0805133744698111	0.935828959479421	0.991871380492232
Dnajc13	5711.60473921284	0.0154590054487794	0.19205287660184	0.0804934855562129	0.935844777197626	0.991871380492232
Tlr13	61.4299138669043	-0.0477686834871822	0.593845555778452	-0.0804395739302349	0.935887653417888	0.991871380492232
Rabggtb	1684.2912534741	-0.0138302799567197	0.171961269726762	-0.0804267145659914	0.935897880570282	0.991871380492232
Coq3	470.999944399858	-0.0175852998762379	0.218876186601632	-0.0803435958441845	0.935963985791239	0.991871380492232
Gm15201	33.0017949082841	0.0544908208421781	0.679008551518366	0.080250566388786	0.936037973649642	0.991871380492232
Catsperz	31.6480676774679	0.0541908243185411	0.675307896931093	0.0802460989495442	0.93604152669157	0.991871380492232
Wdr73	916.615118879693	0.0106419953907837	0.132629941329377	0.080238257546651	0.936047763115953	0.991871380492232
Myoz3	18.1539745688112	0.0697183984510823	0.868927577716377	0.0802349933861103	0.936050359169202	0.991871380492232
Gm10767	48.8944174490038	0.0292199821879703	0.364386988084613	0.0801894226288488	0.936086602590043	0.991871380492232
Tcp10c	2.59377786235891	0.16817920329279	2.09781075347368	0.080168910858288	0.936102916093422	0.991871380492232
Tmem154	48.5909178740608	0.0342356116678697	0.427095582600548	0.0801591331369245	0.936110692559315	0.991871380492232
Utp14a	736.210187005745	0.0130362568690952	0.163125856143852	0.0799153314947153	0.936304596060459	0.991871380492232
St3gal4	1483.44432828787	-0.0170783410773363	0.213775723960235	-0.0798890573773152	0.936325492959826	0.991871380492232
Cab39	12129.7728953129	0.00899524247102246	0.112653635312881	0.0798486657446899	0.93635761819231	0.991871380492232
H2ac15	4.36094593516446	0.124015410842626	1.5533885012065	0.0798354119052026	0.936368159573264	0.991871380492232
Blvrb	1048.34808592622	0.0132333437472628	0.165851555897415	0.0797902900316962	0.936404047133746	0.991871380492232
Denn2b	3896.6396797366	0.0151891984564754	0.190482406663005	0.0797406895606252	0.936443496883806	0.991871380492232
Gm12867	6.12069036925374	0.0884944061507523	1.11099093477221	0.0796535807638217	0.936512779269952	0.991871380492232
Bud31	1400.40693595831	-0.0150361082615813	0.188973800031619	-0.0795671582995393	0.936581516253393	0.991871380492232
Gm10419	2.55746134225144	0.20375308955489	2.56251679621043	0.0795128796253005	0.936624687589117	0.991871380492232
Gm17746	11.7216830236162	0.0704621982143524	0.88758880634047	0.0793860825091611	0.936725538251768	0.991871380492232
Pcdhb12	138.74948891792	0.021049584270791	0.265164907912251	0.0793829939131945	0.936727994841997	0.991871380492232
Col9a2	7.72340498459442	-0.103749099621348	1.30754053456546	-0.0793467558968085	0.936756817678291	0.991871380492232
Radil	56.30823866674	-0.0361565858584906	0.455698492524374	-0.0793432202467878	0.936759629852707	0.991871380492232
Stxbp3	2442.3243050996	0.0111428535240234	0.140580434589751	0.0792631887683448	0.936823285254325	0.991871380492232
Tbc1d10a	1745.5949252087	-0.0120757803125265	0.152513492004785	-0.0791784395845291	0.936890693462538	0.991871380492232
Clint1	4739.6550358874	-0.00838197290975917	0.105974055027465	-0.0790945756259571	0.936957398021364	0.991871380492232
Rrn3	2325.4672864403	0.00963336488707649	0.12189113959266	0.0790325278709313	0.937006750473608	0.991871380492232
Myrfl	5.67276529834154	0.130949958429509	1.65711483137434	0.0790228630811931	0.937014437817425	0.991871380492232
Homer1	1021.66300469574	0.0134914519039795	0.171243739100687	0.0787850812814059	0.937203570571713	0.9919370932531
Taf5l	1467.97637862757	-0.0123562888755902	0.156850074133984	-0.0787777050397514	0.937209437725498	0.9919370932531
Clcn5	559.018508130335	-0.0366420431728688	0.466080278875142	-0.0786174503270171	0.93733690714591	0.9919370932531
Snord13	2.4888785998959	-0.17402807769887	2.21468043726307	-0.0785793177068634	0.937367238740111	0.9919370932531
Togaram2	10.9221002404861	0.0650447910837459	0.827843754969735	0.0785713375178192	0.937373586384027	0.9919370932531
Dcaf1	2552.52228672992	-0.0121391300749181	0.15465065415218	-0.0784938812025513	0.937435197300186	0.9919370932531
Prcd	6.93336718790433	0.102188244834033	1.30220340103909	0.0784733358494473	0.937451539710653	0.9919370932531
Phyhd1	749.723189349543	0.0292554313361158	0.373847396638723	0.0782550088596378	0.937625205389642	0.992036615912551
Slc17a4	29.5960097740304	0.0681198472662628	0.870870903961791	0.0782203733714951	0.937652756061012	0.992036615912551
Gm15569	3.24898633314503	0.151468875743644	1.93948506013616	0.0780974697134356	0.9377505199249	0.992051632787336
Nkain1	246.734489064473	0.041102927289758	0.526502875426303	0.0780678116078234	0.937774111641585	0.992051632787336
Nceh1	2377.17364918343	0.0163824999940154	0.210934495955307	0.0776662912333059	0.938093508781098	0.992208178878287
Pnpla7	569.528599403166	-0.0269248944269634	0.346898491327756	-0.0776160608940908	0.938133466176923	0.992208178878287
Il2rg	3195.30442910603	-0.0125694084611928	0.16200300666477	-0.0775875011209045	0.938156185068919	0.992208178878287
Gm29688	109.10574733633	0.0356982520791868	0.460121605590028	0.0775843856178191	0.938158663410208	0.992208178878287
Ints1	3450.60858823619	0.0145673930887959	0.187857423009633	0.0775449426241137	0.938190039839166	0.992208178878287
Fech	3167.68230014746	0.00991374669292677	0.127956904030852	0.0774772316352424	0.938243903343378	0.99220846872302
