pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	0.00513394764548273	0.0268960658026504	0.407017918923954	0.522491427714304	1.76961863115846	32	Il2rg;Shc1;Syk;Stat3;Il2ra;Pik3cb;Csf2rb;Pik3r3;Il2rb;Jak2;Stat5b;Lck;Inppl1;Inpp5d
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.00533742994426801	0.0278493320479145	0.407017918923954	0.610200378596815	1.87869290381297	22	Gnai2;Gnb1;Gng3;Gnai1;Gnai3;Gng2;P2ry12;Gng7;Gnb4;Gnb2;Gnb5
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	0.00545060156055468	0.0282652076332359	0.407017918923954	0.354560029723616	1.53346081452661	122	Tubb6;Tuba1a;Galnt1;Kif18b;Bicd1;Tmed10;Tuba8;Tubb4a;Kdelr3;Arfgap3;Klc1;Rab3gap2;Galnt2;Kif26a;Arcn1;Pafah1b2;Copb1;Nsf;Dync1i1;Pafah1b1;Surf4;Tubb1;Pla2g4a;Actr1a;Arf1;Copb2;Kif4;Tuba1b;Kif2c;Kif21b;Copa;Klc2;Dctn4;Bicd2;Tubb2a;Kif20a;Kif5b;Tmed9;Tubb4b;Arf4;Rint1;Kif11;Kif2a;Dctn2;Kif15;Dync1h1;Arfgap2;Tubb3;Tuba3b;Copg1;Tubal3;Dync1i2;Arf3;Kif3b;Dctn1;Kif1b;Kifc1;Klc3
REACTOME_TRIGLYCERIDE_METABOLISM	0.00546854301137977	0.0282652076332359	0.407017918923954	-0.596167428207247	-1.82426557437344	20	Mogat2;Gpam;Dgat2;Fabp3;Gk;Mogat1;Agmo;Fabp7;Fabp1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.00548266392267559	0.0282652076332359	0.407017918923954	0.608952901387061	1.87485215466918	22	H2-Ab1;Grap2;H2-Aa;H2-Ea;Itk;H2-Eb1;Lcp2;Cd3e;Nck1;Zap70;Lck;Plcg1;Cd3d;Cd3g;Cd4;Pak2
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.00570600260169543	0.0292998705023567	0.407017918923954	0.612333165705868	1.87947461790706	21	Syk;Pik3cb;Rapgef1;Hck;Crk;Vav1;Pik3r3;Lyn
REACTOME_ASPIRIN_ADME	0.00573071425595092	0.0293104515699624	0.407017918923954	-0.488458606971033	-1.7273367145566	36	Slc22a7;Ugt2b38;Ugt3a2;Acsm2;Cyp2e1;Glyat;Ugt2b34;Ces1d;Ugt2b5;Ugt1a8;Acsm5;Ugt1a7c;Ugt2a3;Slc16a1;Ugt1a6a;Ugt3a1;Alb;Ugt2b37;Ugt1a1;Abcc2;Cyp2d22;Bsg;Ugt1a2;Ces2h;Ugt2b36;Acsm4
REACTOME_DNA_REPLICATION_PRE_INITIATION	0.00592702823249043	0.030195175326152	0.407017918923954	0.394868401110564	1.62933821371725	88	Rpa1;Psmd11;Psmd2;Kpnb1;Ube2s;Adrm1;Anapc4;Psmd12;Psmd8;Psmd1;Cdc7;Ube2c;Kpna1;Mcm6;Orc2;Fzr1;Pola2;Cdc6;Cdc27;Psma7;Psma1;Anapc15;Mcm2;Ube2e1;Cdt1;Orc4;Psmd13;Anapc2;Anapc1;Psmc5;Orc6;Mcm3;Psmc3;Psmc1;Psma6;Psmc2;Cdc16;Cdk2;Psmb2;Psmc6;Psmd3
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.00599515499378342	0.0304224727919833	0.407017918923954	0.428415061074073	1.64309522345485	61	Akt1;Cdkn1a;Psmd11;Psmd2;Ccnd1;Adrm1;Psmd12;Cks1b;Psmd8;Psmd1;Fzr1;Psma7;Psma1;Cdk4;Cul1;Psmd13;Psmc5;Mnat1;Rb1;Ccna2;Psmc3;Psmc1;Psma6;Psmc2;Cdk2;Psmb2;Psmc6;Psmd3
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.00603303271118693	0.0304950950323277	0.407017918923954	0.471227832868451	1.70126267251375	44	Tubb6;Tuba1a;Galnt1;Bicd1;Tuba8;Tubb4a;Rab3gap2;Galnt2;Pafah1b2;Dync1i1;Pafah1b1;Tubb1;Pla2g4a;Actr1a;Tuba1b;Dctn4;Bicd2;Tubb2a;Tubb4b;Dctn2;Dync1h1;Tubb3;Tuba3b;Tubal3;Dync1i2;Dctn1;Pla2g6
