gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Specc1	2648.79884952129	0.135740914310721	0.200836334789159	0.675878269005578	0.499117935896105	0.770541682638877
Specc1l	9252.03953548687	0.175151742825162	0.182607324542884	0.959171507844031	0.337472351474652	0.648791905845336
Speer4e	0.789828986845377	-3.39550471349008	4.28700768710609	-0.792045398869388	0.428334205336937	NA
Spef1	646.552770297662	-0.357029098727275	0.250352467449885	-1.42610577145098	0.153837813092533	0.433850003772108
Spef1l	8.31433867013637	0.00318219855999158	0.858228474649779	0.00370786877152982	0.997041555532641	NA
Spef2	19.2123348229553	-0.206227799912316	0.6341702307837	-0.325193126232782	0.745034910688258	0.904893708376905
Speg	12873.579359354	0.0619891837355128	0.209796057025725	0.295473540419836	0.767632162201244	0.916068877765715
Spem1	1.75755866990168	1.55698704840614	2.20072196243264	0.707489212624149	0.479262514056687	NA
Spen	8066.45216837271	0.272001684739706	0.351583482777338	0.77364750639315	0.439139270509864	0.728832056045165
Spesp1	3.27817757624595	1.25918639487902	2.34822921904975	0.536228058429733	0.59180094395393	NA
Spg11	1974.48953863587	0.0257251550724359	0.218925627430941	0.117506366770837	0.906458799044779	0.970086908369758
Spg20	3173.34146213478	0.29656123452228	0.127866112818437	2.31931062879326	0.0203781995340416	0.143368283210713
Spg21	1752.20689210473	-0.0436892776758352	0.171743151576104	-0.254387306130664	0.799196356721841	0.928257862827781
Spg7	3796.68791642362	-0.179187514844829	0.149885473796179	-1.19549620324446	0.231893218768699	0.538132529823254
Sphk1	77.7402427358751	1.51835087977283	0.764166536038424	1.98693715069523	0.046929362046831	0.228700155105076
Sphk2	2084.37574122348	-0.0586314290974687	0.198262031688172	-0.295726965966357	0.767438601925237	0.916052872242447
Sphkap	5.38658600318169	0.697002972340478	0.930458475647335	0.749096268756714	0.453799183794231	NA
Spi1	100.188603722416	1.23221924923917	0.555589187658228	2.21786038427583	0.026564353373342	0.166339425058466
Spib	5.88487832717639	0.840596129419947	0.89204590747503	0.942323844968121	0.346026863656724	NA
Spic	3.82853074895727	0.492010556127715	1.47344555709198	0.333918381822506	0.738441148468642	NA
Spice1	1413.13381030813	-0.417669756620535	0.186365278491611	-2.24113504404382	0.0250173288213781	0.161450993044112
Spidr	719.978768015498	0.104035141047662	0.158401668403374	0.656780588842877	0.51132200725733	0.778578409169206
Spin1	7317.44387169708	0.172779697400626	0.147161495775462	1.17408223183768	0.240362089670801	0.54758153071952
Spin2c	22.3595998387884	-0.19665119043753	0.66664641308606	-0.294985747432714	0.768004767424367	0.91620297249589
Spin4	370.314967242471	0.131761369552443	0.299175971698955	0.44041427793883	0.659637085689587	0.861491536772505
Spindoc	1473.57910249341	0.171729273029473	0.147976926309123	1.16051385383375	0.24583965657538	0.55366997240713
Spink1	2117.52607532184	-1.97256194900933	0.860561944066151	-2.29217892170433	0.0218953207406667	0.149242254733833
Spink10	1.6552839618716	-0.354379569976023	1.99624154362191	-0.177523391950379	0.859097292908721	NA
Spink13	1.01507477172126	-2.21151048095137	3.05503289402582	-0.723890890103351	0.469132723222821	NA
Spink2	0.854096170466885	0.0500633996202069	2.89364412110351	0.0173011598956111	0.986196360279633	NA
Spink4	1.62210381143042	4.12221059438538	2.26248988011262	1.82197968292357	0.0684580684771209	NA
Spink5	5.77588190062745	0.779282471963163	1.12952906238515	0.689918035679049	0.490245733160652	NA
Spink6	6.13851424062229	-0.282864443970888	1.25857039275584	-0.224750594483247	0.822173302625334	NA
Spink8	502.114016364142	0.102680224013285	0.363236457306819	0.282681492861695	0.777421004410557	0.920633775989561
Spint1	580.029938336699	-1.66041995280029	0.750340890589484	-2.21288746704958	0.0269054049690053	0.167458899106171
Spint2	4378.23578283559	-0.376093587761065	0.232737556106993	-1.61595573164895	0.106103884661833	0.356747555997285
Spire1	4855.45698924281	-0.0466646056255086	0.178420779986114	-0.261542437092475	0.793674227938877	0.926323467803206
Spire2	57.7040058488177	-1.03365048363661	0.447372711330296	-2.31049068809533	0.0208610034844618	0.144986837117762
Spn	987.535496058142	0.772410672445109	0.265360260958715	2.91080009363302	0.00360504588433783	0.0540427177533938
Spns1	2769.13682941688	-0.207970279720905	0.15386679986003	-1.35162543128272	0.176495170575875	0.468897039985089
Spns2	4486.32127938441	0.367523667204147	0.148963824950275	2.46720079406412	0.0136173972959442	0.112930740784541
Spns3	36.4337057526395	-1.60866944799186	1.01087740549054	-1.59135958450989	0.111528674352977	0.368680406754738
