rank_position	gene	stat
10465	Prpsap1	-0.0132890922870906
10466	Myom1	-0.0135044040605465
10467	Cfap61	-0.0135589835629344
10468	Nrxn1	-0.0140457471944131
10469	Brd4	-0.014145646225299
10470	Gm13546	-0.0142073780077208
10471	Gm15486	-0.0143023009433368
10472	Cfap206	-0.0143087705696753
10473	Herc4	-0.0146461696766208
10474	Tepp	-0.015062002182753
10475	Otud7a	-0.0154797217950863
10476	Zbtb4	-0.0155305454319677
10477	Hnrnpa2b1	-0.0156172526757821
10478	Col17a1	-0.0156727178177968
10479	Mog	-0.0156897300255053
10480	Dnajc9	-0.0165004266112634
10481	Gal	-0.0165184113100611
10482	Slc22a27	-0.0165309693859668
10483	Chac2	-0.0165335589196993
10484	Ccdc148	-0.0168857195242043
10485	Mapk9	-0.0170110873522573
10486	Cdh15	-0.0176277845368928
10487	Bnc1	-0.0176752384888049
10488	Snord38a	-0.0178561013288111
10489	Tbpl1	-0.0179019334716879
10490	Atp6v0c-ps2	-0.0179936637236426
10491	Pacrgl	-0.0181991635055951
10492	A930013F10Rik	-0.0183305173336042
10493	Zfp660	-0.0186656803064143
10494	Plppr1	-0.0192155783735157
10495	Iqcg	-0.0192530695064574
10496	Mien1	-0.0192551018134186
10497	Cdca8	-0.0192888379594098
10498	Chd4	-0.0193941273496777
10499	Hdac3	-0.0200839117382519
10500	L3mbtl4	-0.0203284616374966
10501	5430402O13Rik	-0.0204450434535974
10502	Atp6v1a	-0.0204639265564803
10503	A230108P19Rik	-0.0207967882471326
10504	9430018G01Rik	-0.020847335106759
10505	Bmp15	-0.0208641896815209
10506	Tmem88b	-0.0208933123027092
10507	F830208F22Rik	-0.0212956865608746
10508	Rcbtb2	-0.0215238220429684
10509	Abraxas2	-0.0218437615066574
10510	Peli1	-0.0220319091195348
10511	Tent4b	-0.0221458191502871
10512	Ccdc187	-0.02241470811231
10513	Upk3b	-0.0224294718592922
10514	Asrgl1	-0.0227313199021545
10515	4933408J17Rik	-0.0227588131787337
10516	Isl2	-0.0228359761825163
10517	Gm17634	-0.0229032231687032
10518	M6pr	-0.0230831134269241
10519	Prr11	-0.0232532988266907
10520	Ap3d1	-0.0234724908010306
10521	Mir6999	-0.0235660614397969
10522	Cpvl	-0.0238703772608614
10523	Ctc1	-0.0240164172041933
10524	Muc4	-0.0244859876558909
10525	Dmrtc2	-0.0246181309414912
10526	Wdr55	-0.0246540339552798
10527	Ugt1a2	-0.0246862006319782
10528	Faap20	-0.0247802929696968
10529	Zc3h6	-0.0249389831427457
10530	Vps33a	-0.0250260266376759
10531	Cenps	-0.0250538166460722
10532	9130015A21Rik	-0.0252695188623704
10533	Apobec4	-0.0252695188623704
10534	Cog2	-0.0255360171997404
10535	Pla2g4d	-0.0257990204731398
10536	Gm12505	-0.025839896605102
10537	Sdhb	-0.026183718406349
10538	Dmpk	-0.0263940254351678
10539	Rab2b	-0.0264223503829807
10540	4930563E18Rik	-0.0264250376924225
10541	Coa7	-0.0264375720579244
10542	Snhg14	-0.0264727637116165
10543	Srsf11	-0.0265585938599229
10544	Galntl6	-0.026650513292913
10545	Lypd2	-0.0267579518027251
10546	Drp2	-0.0267686075950758
10547	Nr2f2	-0.0268477824353587
10548	Abhd11os	-0.0273286090136945
10549	Rax	-0.0273681772743661
10550	Gm12108	-0.0277508387063819
10551	Gm2716	-0.0277734044926826
10552	Dgkz	-0.0288149793779878
10553	Foxa3	-0.0289410317284085
10554	Ptgs2os	-0.0290198480676975
10555	2010003K11Rik	-0.0290227473875923
10556	Stau2	-0.0290897783511993
10557	A430005L14Rik	-0.0291851834855426
10558	Map3k19	-0.0292350157663198
10559	Rab10os	-0.0293716107103709
10560	Gria3	-0.0294843141882424
10561	Pik3cd	-0.0296351470089513
10562	Ube3a	-0.0299193460006396
10563	Lrrc6	-0.0303532378348771
10564	Unc79	-0.0304325529346251
10565	Ces2h	-0.0309806492023162
10566	Elp1	-0.0309914441850351
10567	Agtr1a	-0.0310602673747186
10568	Clic3	-0.0311485189232911
10569	Actrt3	-0.0312542339437659
10570	4930570G19Rik	-0.0314658954399111
10571	Chchd3	-0.031600791332698
10572	Lmod2	-0.0317173949204502
10573	Fam178b	-0.0317232819010002
10574	Sp9	-0.0318355321278808
10575	Cpb2	-0.0322376827491076
10576	Tbc1d24	-0.0325069637993908
10577	Anapc16	-0.0325291509459661
10578	Sorbs1	-0.0326837372930728
10579	Psmg1	-0.0327070689275646
10580	Rasa1	-0.0330597356097205
10581	Ung	-0.0331290536779859
10582	Pgrmc1	-0.0332792480087551
10583	Prdm4	-0.0334219955614918
10584	Serpinh1	-0.0334853269397986
10585	Vipas39	-0.0335301665526151
10586	A830005F24Rik	-0.0335934083740471
10587	Vps33b	-0.0336521439358644
10588	Lrrc9	-0.033771298364782
10589	Svs3a	-0.0343430777613018
10590	Gm16675	-0.0349786974148739
10591	Zbtb1	-0.0351674217420639
10592	Trpt1	-0.0354078594147197
10593	Grhl3	-0.0354408834438585
10594	Hdlbp	-0.0356575353420759
10595	Sec24c	-0.0359460354242362
10596	E430016F16Rik	-0.0362547159489853
10597	E230025N22Rik	-0.0363473745020874
10598	Dglucy	-0.0363713278625259
10599	Wnt2b	-0.0366549194195288
10600	Usp15	-0.036684194136874
10601	Fasn	-0.0366908142754434
10602	Tmem191c	-0.0366921600501142
10603	Ugp2	-0.0370384773257002
10604	Zfp286	-0.0370447855540968
10605	Ubap1	-0.0372878421989002
10606	Gm46091	-0.0374850526954162
10607	Pdxp	-0.0376611533614706
10608	Gm40376	-0.0387569189508825
10609	Slc6a14	-0.0389117601453369
10610	Creld1	-0.0390200132673586
10611	Acly	-0.0390855916061039
10612	Tbx3	-0.0393427671880522
10613	Sts	-0.0394017578378483
10614	Gpr149	-0.0395013631625162
10615	AU015836	-0.0398356927196326
10616	Ccdc113	-0.0398408156701808
10617	Mns1	-0.0400110843866822
10618	Kcne3	-0.0400362541551677
10619	Srek1ip1	-0.0403733078035251
10620	Plcb2	-0.040882907299589
10621	Rdh1	-0.0409073449825173
10622	Cyp2r1	-0.0409880064207036
10623	Ttyh3	-0.0409998343673936
10624	Tab3	-0.0415226112756048
10625	Lta4h	-0.0415686494101346
10626	Prim1	-0.0418492498898801
10627	Tada3	-0.0418972798379613
10628	Bclaf1	-0.0419544152911496
10629	Gm38958	-0.0425900262125859
10630	Ppcdc	-0.0428255016038011
10631	AY358078	-0.0430619907009755
10632	Snapc5	-0.0431816434284785
10633	Ormdl1	-0.0433204536286447
10634	Ttc37	-0.0434828533385338
10635	Cdc5l	-0.0435588945810526
10636	Dnaja1	-0.0440108348412331
10637	Tanc1	-0.0442784762739683
10638	Chchd2	-0.0444792704065572
10639	Akr1c20	-0.0445152707730619
10640	Clca3a2	-0.0448067648629064
10641	Msantd1	-0.0452211775064333
10642	Fbxo8	-0.0456318631885412
10643	Cacna2d3	-0.0456816027371224
10644	Gm42151	-0.0458600129288676
10645	Fbxo38	-0.0464063002374514
10646	Gm20139	-0.0465868298343362
10647	Pcdhb20	-0.0468486542011167
10648	Fut7	-0.0468796010564011
10649	Nprl3	-0.0469995273280963
10650	Mtmr7	-0.0470333740027634
10651	Zfp263	-0.0471233574446486
10652	Spc25	-0.0472574460071802
10653	D030025E07Rik	-0.048215784910521
10654	Fastkd3	-0.0482686706775487
10655	Csnk1g3	-0.0484025512882755
10656	Snord14d	-0.0484741580169619
10657	Dus2	-0.0486149672618028
10658	Cftr	-0.0487204359373675
10659	Nolc1	-0.0488834866984679
10660	Magt1	-0.049390828236931
10661	Nr4a2	-0.0496666266131741
10662	Gm11734	-0.0497439500269481
10663	Map3k6	-0.0499042401232826
10664	Tmed1	-0.0499154577406819
10665	Prss32	-0.0500472260311294
10666	E130310I04Rik	-0.0500609986187844
10667	Fcrl5	-0.0502315391195415
10668	Noxred1	-0.0505223189199205
10669	Klhl1	-0.0506510906535799
10670	2310002F09Rik	-0.0508746203589097
10671	Rtf2	-0.0509046647349512
10672	Cluap1	-0.0511867746497957
10673	Npas1	-0.0513227563070532
10674	Mon1a	-0.0516944292842229
10675	Tcf19	-0.0517655633834871
10676	Tnfrsf13c	-0.0521860330561612
10677	Pi4k2b	-0.0522171197970365
10678	Gm14393	-0.0522219153350262
10679	Rgl2	-0.0523636656923167
10680	Papln	-0.0524508446646064
10681	Sdccag8	-0.0530618307959962
10682	4933417G07Rik	-0.0530891862387022
10683	Sox21	-0.0532063697842696
10684	Wfdc3	-0.0533001118911146
10685	Ace	-0.053902993637199
10686	Cntnap5c	-0.0539723391860171
10687	Dbx1	-0.0539723391860171
10688	4930483J18Rik	-0.0542467441904239
10689	Prelid3a	-0.0544764285204226
10690	Gm5779	-0.05458537234909
10691	Mir670	-0.0549001811238363
10692	Tspan17	-0.0550973340869157
10693	Ntn3	-0.0551554250298625
10694	Cfap221	-0.0552032920437137
10695	Smim4	-0.0554640137559592
10696	Fbp2	-0.0554939358928786
10697	Ubqln1	-0.0556809308876784
10698	1700047A11Rik	-0.0557268097930292
10699	1700001G17Rik	-0.0558847136166785
10700	Det1	-0.0558916321813383
10701	Alox15	-0.056023191263766
10702	Pcdhga6	-0.0560718009840802
10703	Ippk	-0.0566920899994868
10704	Lgalsl	-0.0567862065586052
10705	Adgre5	-0.0570181267621469
10706	Pld3	-0.0571292149266651
10707	1700019N19Rik	-0.0571681903733037
10708	Tshr	-0.0574604727459422
10709	4930599N23Rik	-0.0575009118645032
10710	Mesp2	-0.0576244621225001
10711	Mir6358	-0.0576354555450207
10712	Fkbpl	-0.0577162231359084
10713	2510003B16Rik	-0.0580483169343167
10714	A230056J06Rik	-0.0586747377478545
10715	Stk31	-0.058843533377377
10716	Fam83b	-0.0588585392167773
10717	Fam3c	-0.0596076588505989
10718	5930430L01Rik	-0.0601785705286072
10719	Hcn3	-0.0603090518676121
10720	Mir1968	-0.0604101389347857
10721	Rbm4	-0.0606593768051595
10722	Sstr2	-0.0613625497943456
10723	9530053A07Rik	-0.0614010981651527
10724	Lmntd1	-0.0618290368881325
10725	Onecut3	-0.0619183206545781
10726	Efna1	-0.0621411266896945
10727	Snord88c	-0.0622062138728617
10728	Fam166a	-0.0623269419856714
10729	Sf3a1	-0.0625157094681657
10730	Cldnd1	-0.062522510655739
10731	4921513I03Rik	-0.0630172847290207
10732	Lrrc72	-0.0633321663651086
10733	Zfp119a	-0.0634331734831336
10734	Asap2	-0.0635243068160434
10735	Yars2	-0.0637350010578532
10736	Ddx47	-0.0637802209355802
10737	Mir7031	-0.0638940629623376
10738	Gpatch1	-0.0643832966373751
10739	Slc4a8	-0.0645037464955426
10740	Nf2	-0.0645787447675856
10741	Tesk2	-0.0645930755340312
10742	Snap23	-0.0648006426002823
10743	Slit1	-0.0648566061511031
10744	Tubgcp3	-0.0648813192306363
10745	Prf1	-0.0651085699581936
10746	Xlr4a	-0.0652439912740672
10747	Hs1bp3	-0.065336791425305
10748	Ccdc47	-0.0654481915989921
10749	Gsdma	-0.0654631977597286
10750	Gatd1	-0.0655013330510002
10751	Gm32211	-0.0657078039698018
10752	Mgst3	-0.0658822049872781
10753	Gpr20	-0.0659118416025158
10754	Nkiras1	-0.0664494477306861
10755	Fbxl8	-0.0665089767218869
10756	Riiad1	-0.066695601279021
10757	4930444P10Rik	-0.0667088643569649
10758	Poc1a	-0.066745292311534
10759	Irgq	-0.0668115440803461
10760	Noc4l	-0.0673051187404028
10761	Gm15473	-0.0673340093233387
10762	Tti1	-0.0674080622586072
10763	Hao1	-0.0674737815297927
10764	Cldn6	-0.0676773643548503
10765	Ap5b1	-0.067819954242035
10766	Maoa	-0.0679649955537782
10767	Tceal1	-0.0680420134094737
10768	Tmem67	-0.0681491451247236
10769	Orc3	-0.0682929239479758
10770	Fhdc1	-0.0685906596322557
10771	Mir6939	-0.0686066155420242
10772	Gm19710	-0.0688311001436838
10773	2700081O15Rik	-0.0688857034893546
10774	Mrpl1	-0.0689072547030485
10775	Rad51ap1	-0.0692164557997958
10776	Tnnt3	-0.0696550998295868
10777	Qk	-0.0697434864688835
10778	Ankrd31	-0.0697595690332414
10779	Tmem140	-0.0697664393918463
10780	Cd79b	-0.0697866392085092
10781	Abca14	-0.0699549938192165
10782	D730005E14Rik	-0.0702618629184371
10783	Gm32511	-0.0707029904491819
10784	Rpia	-0.0708140914954683
10785	Zkscan5	-0.0712682258428185
10786	B3gat1	-0.0713612475438019
10787	4930483O08Rik	-0.0719526248838186
10788	Mapk1ip1	-0.0719757106244876
10789	Snord35a	-0.0720308586040011
10790	Lamp1	-0.0721040159985377
10791	Gm12925	-0.0721137508112151
10792	Lysmd2	-0.0723342785042234
10793	Anapc10	-0.0725699053398197
10794	Pik3r2	-0.0726327745866767
10795	B3galnt2	-0.0729983220632583
10796	Cant1	-0.0734898859089
10797	Prpf39	-0.0734993498154382
10798	Rnf215	-0.0739992501237869
10799	G630016G05Rik	-0.0741503140134713
10800	Mis12	-0.0744203575363539
10801	Gm5144	-0.0745698283463754
10802	C1qc	-0.074926082502405
10803	Larp6	-0.0749542761115122
10804	Itga10	-0.0750077891715609
10805	B230208H11Rik	-0.0751083896156902
10806	4930483K19Rik	-0.0752668614760439
10807	Gtpbp8	-0.0756479934000899
10808	Kctd6	-0.0757484844394973
10809	Ceacam2	-0.0757681723983623
10810	B020004C17Rik	-0.0758148862346347
10811	1700028E10Rik	-0.0759595113752891
10812	Cyp51	-0.0759965026506636
10813	Egflam	-0.0761290100083735
10814	Ankrd66	-0.0761674121488102
10815	Nfs1	-0.0766559020292261
10816	Rmc1	-0.0768221950391079
10817	Tspan10	-0.0768254740207759
10818	Slc22a13b	-0.0769776858172841
10819	Mal	-0.0770508768387387
10820	AV205837	-0.077194642354325
10821	Trim17	-0.0773857308277398
10822	Plcb1	-0.077518708559765
10823	Prokr2	-0.0775560041913293
10824	Pebp4	-0.0777278238891774
10825	Ptdss1	-0.0779073976764534
10826	Cd101	-0.077943658529505
10827	Sectm1a	-0.0781196381577689
10828	Nfib	-0.0781488026863772
10829	4933417D19Rik	-0.0784877207597415
10830	Npr3	-0.0786814444406135
10831	Ddi2	-0.0788569173888196
10832	Meltf	-0.0790647385142931
10833	Thrap3	-0.079089180329656
10834	Sorcs1	-0.0792837648385327
10835	Poli	-0.0796194119727467
10836	Car9	-0.0797760901464442
10837	Higd2a	-0.079936245795875
10838	Id2	-0.0801670264513172
10839	Aldh16a1	-0.0803574871943589
10840	Olfr1383	-0.080749779469764
10841	Mir3058	-0.0810376575111556
10842	Emc9	-0.0811636159164261
10843	Tbxas1	-0.0813975438615321
10844	Rdh12	-0.0814092864679268
10845	Slc2a3	-0.0815361088221826
10846	Galnt5	-0.0815471142574839
10847	Smim26	-0.0816970835953073
10848	Macf1	-0.0817159105743094
10849	Prdm12	-0.0817228636114282
10850	Cops8	-0.0817876493543793
10851	Gm43568	-0.081957471548758
10852	Pold3	-0.0819643658233229
10853	D330050I16Rik	-0.0819855903263433
10854	Gm15987	-0.0820039661464749
10855	Chp1	-0.0820233696108387
10856	Fkbp11	-0.0820547564794374
10857	2700046G09Rik	-0.0820839524637063
10858	Exd1	-0.0822475785500288
10859	Lhfpl1	-0.0823742422909169
10860	1700109H08Rik	-0.0827449980107464
10861	Epas1	-0.0827948855108399
10862	Gm13112	-0.082927313087023
10863	Fam122b	-0.082933315109523
10864	Cdk3	-0.0829389391196798
10865	Gpr143	-0.0830604573458569
10866	Gm11627	-0.0831223086999867
10867	Plekhg6	-0.083331040734125
10868	4930524B15Rik	-0.0835285552172127
10869	Hspa2	-0.083619686570074
10870	Kcnip3	-0.0837167373558926
10871	Pate4	-0.0837174508395372
10872	Mxd1	-0.0837573418879245
10873	Zscan25	-0.0838427608894782
10874	Prima1	-0.0841929633209763
10875	Klrb1a	-0.0842550888865515
10876	Bcl2l13	-0.0845375422518363
10877	8430423G03Rik	-0.0856459456199209
10878	Rnf26	-0.0856609239113094
10879	Kcnip4	-0.0858724115170649
10880	Oprl1	-0.0861335904915916
10881	Cul3	-0.0862707494601844
10882	Arfgap1	-0.0863802144575491
10883	Umad1	-0.0865394050872322
10884	Tenm2	-0.0866050741507228
10885	Ogfod3	-0.0867406722195136
10886	Lyrm4	-0.0867978852758005
10887	Ccr1l1	-0.0869000400781734
10888	Tlx2	-0.0869000400781734
10889	D530033B14Rik	-0.0869177416456117
10890	1700085C21Rik	-0.0870207207008621
10891	Slc10a4l	-0.0872826273195141
10892	1700055D18Rik	-0.0876801164896975
10893	Tssk4	-0.087724998452582
10894	Zgrf1	-0.0890694637861087
10895	Pip4p2	-0.0891000472485522
10896	Mroh2a	-0.0891347707291807
10897	Ttc5	-0.0895960601392484
10898	Cpne8	-0.0899682677979259
10899	Acp4	-0.0899829317025487
10900	Vmn2r1	-0.0901007731650504
10901	Gm5065	-0.0907072007140082
10902	Zbtb11os1	-0.0907539468446896
10903	Faim2	-0.0909334564798259
10904	Bcam	-0.0910180001297096
10905	Zdbf2	-0.0911694809916266
10906	Myo1e	-0.0911738674807774
10907	Cyp4f16	-0.0915779407504938
10908	Clock	-0.0917210217428352
10909	Lpcat4	-0.091796290850218
10910	Cenpo	-0.0920543939595525
10911	Zdhhc4	-0.0921321781983243
10912	Six2	-0.0921342591834211
10913	Scyl2	-0.0921343258800458
10914	Scoc	-0.0923415328521481
10915	Snord14e	-0.0923479626719826
10916	Gm4861	-0.0923837735527774
10917	Tceanc	-0.0924735021748141
10918	Xirp1	-0.0925259291624829
10919	Ccdc90b	-0.092548087815957
10920	Klk1b27	-0.0925768713457237
10921	Hsd17b10	-0.0930181185833227
10922	Lrfn3	-0.0932660710405904
10923	Klhl10	-0.0933108359249381
10924	Zfp638	-0.0935383597937381
10925	Carf	-0.0941281506512988
10926	Trmt5	-0.0941291533450227
10927	Rhox13	-0.09432649834025
10928	Pkn1	-0.0945910456229022
10929	Mageh1	-0.0945928294125115
10930	Zxdc	-0.0946455551726802
10931	Neat1	-0.0946858264426787
10932	Cmah	-0.0948268178503923
10933	4930549G23Rik	-0.0948841989365727
10934	Arhgap35	-0.0948939737221464
10935	Acta1	-0.0953160550632847
10936	Wdpcp	-0.0954394867475593
10937	Gm19605	-0.0957845803318216
10938	Anks1b	-0.096194847335155
10939	Cd163	-0.0962125522049309
10940	Gm15798	-0.0962604603013231
10941	Kcnt2	-0.0963179016435326
10942	H2bc18	-0.0963477298998624
10943	Cdpf1	-0.0964951170710481
10944	Dcaf15	-0.0966580551869296
10945	Parp16	-0.0967112349775471
10946	Tymp	-0.0968555275537345
10947	Rfx4	-0.0970372227160153
10948	Cdhr3	-0.0974436766451148
10949	Gm27227	-0.0974881580413673
10950	Strip2	-0.0981262409527952
10951	5031426D15Rik	-0.0981759127923146
10952	Mpped2	-0.0981786981889971
10953	Iftap	-0.0986346242020666
10954	Man2c1	-0.0989302074789177
10955	Tmub2	-0.0990359479513306
10956	Fam83g	-0.0990710775975251
10957	Kcnma1	-0.0991076117325214
10958	Lipo2	-0.0991202062207911
10959	Aipl1	-0.0991850463181764
10960	Wdr64	-0.0992271616707038
10961	Prkab2	-0.0993277457460962
10962	Ube2k	-0.0993570110369735
10963	Rpp25l	-0.0995691659149722
10964	Rgs20	-0.100011193075838
10965	Os9	-0.100035553647467
10966	Marchf4	-0.100124900246583
10967	U2af1l4	-0.100133488845617
10968	Zfp58	-0.100352591249457
10969	Slitrk1	-0.100371178887626
10970	Ercc6	-0.100782480736592
10971	Catsperg2	-0.101044010949573
10972	4933431G14Rik	-0.101081445366403
10973	Csnk1d	-0.101272782243275
10974	2810471M01Rik	-0.101293000547572
10975	Hoxd12	-0.101293000547572
10976	Klra7	-0.101293000547572
10977	Tshz3	-0.101348954161675
10978	Gm42788	-0.101408586700753
10979	4930442L01Rik	-0.1017154429774
10980	Gm17089	-0.102085527771251
10981	Hrk	-0.102195089985078
10982	Elapor2	-0.102724385473518
10983	Nup43	-0.1029603478795
10984	Olfml1	-0.103079323021918
10985	Cd5l	-0.103087368045851
10986	Mtx1	-0.103204585874095
10987	Spin4	-0.103346859021242
10988	Glra4	-0.103387912615832
10989	Nrep	-0.103665558687048
10990	Dnajc11	-0.103846428699511
10991	Gm15614	-0.104104787664617
10992	Calb2	-0.104158759622955
10993	Ceacam19	-0.10424465056313
10994	Lrwd1	-0.104406618925871
10995	Reps1	-0.104477592996906
10996	Dnajc3	-0.10449594292002
10997	Srsf4	-0.104684391309051
10998	Mapk8ip1	-0.105038147761353
10999	Ptbp2	-0.105043572084502
11000	4933406J10Rik	-0.105052223471879
11001	Gmps	-0.105096826854844
11002	Lamtor5	-0.105194138376136
11003	Esyt3	-0.105297485475017
11004	Fam184b	-0.105424137593388
11005	Guk1	-0.105797171532881
11006	Cdh17	-0.105923953773408
11007	Smc1a	-0.105969420849163
11008	Tmem237	-0.106088164641935
11009	Prpf40b	-0.106390627225536
11010	Prlh	-0.106643453135657
11011	Arv1	-0.106768231308507
11012	Itfg2	-0.107291611984261
11013	Git2	-0.107372390017212
11014	Tlr3	-0.10739108975288
11015	Gm32738	-0.10756745191036
11016	Tmem254a	-0.107614866814462
11017	H2bc11	-0.107689412887544
11018	Wfdc6a	-0.107754754263301
11019	Tmem29	-0.107971788716312
11020	5730480H06Rik	-0.108191314743091
11021	Hoxd1	-0.108195520944964
11022	Gm11548	-0.108261609176816
11023	Gm5086	-0.108396232223674
11024	Gm525	-0.108576702765099
11025	Myoc	-0.10870683787351
11026	Nrf1	-0.108740968961519
11027	Mrpl43	-0.108748556796944
11028	2810408A11Rik	-0.108751204290403
11029	Mkln1	-0.109249734236165
11030	Mrpl28	-0.109330480407887
11031	Il1rap	-0.109534623529842
11032	Dact3	-0.109688807480386
11033	Tysnd1	-0.109862562095371
11034	Klhl8	-0.109871132180676
11035	Gm16525	-0.109918595049973
11036	Zfp85os	-0.110121219719928
11037	Adat2	-0.110159723554043
11038	Cyp4x1	-0.11029462519878
11039	Snapc1	-0.110389185857197
11040	Mtus1	-0.110687966119348
11041	Gen1	-0.110775485488367
11042	Tex19.1	-0.110916148206097
11043	Etnk2	-0.110931972951442
11044	Mterf1a	-0.110999891075224
11045	Fbxw4	-0.111180015763007
11046	Gm807	-0.111198120508672
11047	Nsun3	-0.111285848932455
11048	Dleu2	-0.111504881786774
11049	Dnajb1	-0.111977705048104
11050	Pappa2	-0.111979756680049
11051	Chd2	-0.111982009588377
11052	Amotl1	-0.112014805391709
11053	Ly75	-0.112120340765218
11054	Gm4788	-0.11212945042326
11055	Sh3tc2	-0.112320015730977
11056	Pcdhb6	-0.112552267916029
11057	Gm14963	-0.112708148789566
11058	Zfp955b	-0.112988417373924
11059	Krt26	-0.113435065016123
11060	Clp1	-0.113601303585684
11061	Zmym2	-0.113837301413907
11062	Pcdhga12	-0.113892113339865
11063	Mrpl53	-0.113899730941005
11064	Usf2	-0.114193978052387
11065	Cdc25b	-0.114447012262574
11066	Mtmr4	-0.114647021156518
11067	Cacna1e	-0.114872850313062
11068	1700007F19Rik	-0.115001436615837
11069	Prpf3	-0.115116206322712
11070	Nr1d2	-0.115290601258252
11071	D330046F09Rik	-0.115470315504383
11072	Ice2	-0.115976387937722
11073	3110045C21Rik	-0.116142038567432
11074	Nhlrc1	-0.116240161126178
11075	Nlrx1	-0.116295324723161
11076	Chaf1a	-0.116679464424858
11077	Xlr3c	-0.116935532432865
11078	Thegl	-0.117125581407821
11079	Mir421	-0.117146506645443
11080	Cbr2	-0.117297175843988
11081	Bves	-0.11757335422855
11082	Zfp697	-0.117703062618744
11083	Eif2b1	-0.117853631641217
11084	Rgn	-0.117862836539507
11085	Gm35932	-0.118005307427426
11086	Mir5103	-0.118193441343013
11087	Btg3	-0.118211503883385
11088	Enox1	-0.119004644050059
11089	D630033O11Rik	-0.119072177686266
11090	Kiss1r	-0.119145685962162
11091	Tulp3	-0.119165299302677
11092	Angel1	-0.11933678005685
11093	Pou3f1	-0.119410212519541
11094	Urah	-0.119657327606169
11095	B3gntl1	-0.119719619599537
11096	Cd160	-0.119757867411426
11097	Dct	-0.119896264880981
11098	Atp13a2	-0.12032491343012
11099	Mir3089	-0.120380292458845
11100	Eomes	-0.120592138637707
11101	Zbtb17	-0.120617911711863
11102	Bglap	-0.121020517310626
11103	Muc15	-0.121022710322985
11104	Zfp976	-0.121094510532662
11105	Rhpn1	-0.121448734155043
11106	9130023H24Rik	-0.121723074447479
11107	Serhl	-0.121960393685673
11108	Zhx3	-0.122321492877536
11109	Gm13003	-0.122709579699974
11110	Apcs	-0.122783290343917
11111	Klrc3	-0.12292093344517
11112	Tmem181a	-0.123035462533243
11113	Adam7	-0.123182229300609
11114	Tox4	-0.123185351977288
11115	Atp5c1	-0.123256810231801
11116	D830030K20Rik	-0.123481935381729
11117	Snord57	-0.123502441167927
11118	Zfp59	-0.123585605717972
11119	Mir466i	-0.123919437411163
11120	Gm34917	-0.124063054665242
11121	Lmo3	-0.124107243029134
11122	Gm11346	-0.124289133410683
11123	Faf1	-0.124332553627304
11124	Ush1g	-0.124746625185698
11125	Anxa4	-0.12475059815517
11126	Mir5123	-0.124764272737103
11127	St3gal3	-0.12491165072632
11128	Chrm1	-0.124946548848711
11129	Gm14244	-0.125199541639905
11130	Cand1	-0.125302481137864
11131	Nudt16l1	-0.125356446444428
11132	Acsl6	-0.125367067084602
11133	A4gnt	-0.125409282280014
11134	Mael	-0.125584558138352
11135	Clca1	-0.125597078550867
11136	Sdf2l1	-0.125620746344589
11137	Gm32200	-0.125841514893248
11138	Fgd3	-0.125911369265822
11139	Bcl2	-0.12595626964561
11140	Tcte2	-0.126016956647884
11141	Scube3	-0.126018493484005
11142	Cntn6	-0.126308916128429
11143	Slc28a2b	-0.12656050743387
11144	Eva1c	-0.126567353248378
11145	Gm6548	-0.126658808346521
11146	Asgr1	-0.126661225993147
11147	Msantd3	-0.126820503118677
11148	Trit1	-0.126922820693515
11149	Rev1	-0.127146650050754
11150	D5Ertd579e	-0.127251712717952
11151	Tdrp	-0.127457301291341
11152	Ptrh2	-0.127619755835103
11153	Npr1	-0.128113878037087
11154	Ppp1r15b	-0.12843119118915
11155	Eri1	-0.12845918537019
11156	Alg1	-0.128635988774608
11157	Gip	-0.128810581746876
11158	Tns4	-0.128819528818076
11159	Camk1g	-0.128846959226983
11160	Ndufa12	-0.129042023392644
11161	Coa4	-0.129385224345101
11162	Zfp180	-0.129405099722426
11163	Gm20753	-0.129450090019334
11164	Ces3a	-0.129680838871614
11165	Gm36747	-0.130066389250344
11166	Ndfip1	-0.13025594423977
11167	Gm50340	-0.130312100292109
11168	Slc38a6	-0.130441048989892
11169	Cpn1	-0.130523283001675
11170	4930432J09Rik	-0.130585279361152
11171	Stat5a	-0.130891491841295
11172	Gm6583	-0.130972480483611
11173	Mvd	-0.131031415572101
11174	Ctso	-0.131126410092112
11175	Bbs5	-0.131130625446821
11176	Slc35g3	-0.131237187529522
11177	Arnt	-0.131418763836875
11178	Aff1	-0.131651464762813
11179	Tmem217	-0.131798793478608
11180	Foxl2os	-0.131951486274101
11181	Pnmal1	-0.131971987001265
11182	Scarna13	-0.132844815839879
11183	Ccsap	-0.132914832363216
11184	Bcl2l10	-0.132999494783232
11185	Bloc1s6os	-0.133193046260536
11186	Creb1	-0.133260460036785
11187	Sik3	-0.133272578707255
11188	Tekt4	-0.133285818001764
11189	Ssbp1	-0.133313989146423
11190	Steap3	-0.133506095190968
11191	App	-0.133902142535715
11192	Dusp26	-0.13399602914092
11193	Pabpc5	-0.134355717948209
11194	Flrt2	-0.134673422521159
11195	Mfsd13a	-0.134728916686656
11196	Myo1d	-0.134749650445662
11197	Asph	-0.134889209239546
11198	Med14	-0.134954070661963
11199	Ano8	-0.135028864248242
11200	Zfp142	-0.135045749030098
11201	Clpx	-0.135144233047562
11202	Klhl41	-0.135247857297724
