rank_position	gene	stat
17361	Wdr7	-1.8422526519792
17362	Hacd3	-1.84232095237574
17363	Zfp563	-1.8424861638098
17364	Bcl9	-1.84318693618903
17365	Amt	-1.84348676543995
17366	Fbh1	-1.84431799827353
17367	Brd1	-1.84447237996452
17368	5530601H04Rik	-1.84466197825058
17369	Dchs1	-1.84484357461387
17370	Ptgds	-1.84508524771333
17371	Tnfrsf26	-1.84517114977117
17372	Lrrc1	-1.84542934525192
17373	Dlg1	-1.84597136260352
17374	Zfp398	-1.84600479250878
17375	9130019P16Rik	-1.84610917875246
17376	Gfap	-1.84645797265992
17377	Caprin2	-1.84795877700477
17378	Ppef2	-1.84805310501018
17379	Ahcyl2	-1.8482254081719
17380	Zc3h13	-1.84846874483357
17381	Slc35f3	-1.8485354112817
17382	Ccser1	-1.84893629513773
17383	Repin1	-1.84925324000965
17384	Zfp60	-1.84974850254311
17385	Fam168b	-1.8503488087585
17386	Dcaf8	-1.8506528062932
17387	Chad	-1.85104928394125
17388	Zfp523	-1.8523958176745
17389	Lpar5	-1.85253137866921
17390	Rcsd1	-1.8533091238902
17391	Slco3a1	-1.85341476267106
17392	Shf	-1.85395822756929
17393	Klhdc1	-1.85404259721434
17394	Lrch1	-1.85431481903593
17395	Ankrd46	-1.85437621290765
17396	A830019P07Rik	-1.85549763289059
17397	Zfp273	-1.85571364694432
17398	Slc7a13	-1.85708384002141
17399	Ctnna3	-1.85799689760383
17400	Ptpn11	-1.85912070901187
17401	Naaa	-1.85938790269685
17402	Top3a	-1.85972320447564
17403	Kmt2e	-1.86072117447866
17404	Smpd2	-1.86101122210453
17405	Nemp1	-1.86115674964346
17406	Sipa1	-1.8615288664021
17407	Bms1	-1.86213529419403
17408	Tmtc4	-1.86280577160913
17409	Hsp90aa1	-1.86330892601141
17410	Degs1	-1.86407182264026
17411	Kif3b	-1.86413025993718
17412	Asap2	-1.86465850287892
17413	Tgfbi	-1.86522639826853
17414	Arntl2	-1.86558392827209
17415	Tchp	-1.86679399246602
17416	Gm33989	-1.86684927726099
17417	Hoxc5	-1.86719250098344
17418	Zscan29	-1.8673099857252
17419	Dip2a	-1.86770808244303
17420	Zfyve27	-1.86782836102789
17421	Rfx1	-1.86789483091873
17422	Mrps21	-1.8686942548145
17423	Rdh9	-1.86968205957287
17424	Hmgxb4	-1.8697030869988
17425	Fign	-1.87012934030535
17426	Osbpl8	-1.87125692589461
17427	Kif5b	-1.87165790452205
17428	Mir3109	-1.87229890930975
17429	Smarcc1	-1.87488756117459
17430	Igfals	-1.87541948124231
17431	Vps13c	-1.87604964191741
17432	Slc9a3r1	-1.87811671835033
17433	Shprh	-1.87898643346715
17434	Pisd-ps2	-1.88041240572398
17435	Gm10767	-1.88204226037276
17436	Tmtc2	-1.8825093476956
17437	Amh	-1.88306171607903
17438	Pomt1	-1.88355459394554
17439	Dennd3	-1.88408609023402
17440	1110051M20Rik	-1.88456811272631
17441	Rttn	-1.88607310685514
17442	Tmc6	-1.88745709284186
17443	BC065397	-1.8877791553961
17444	Abcb10	-1.88931422758534
17445	Mycbpap	-1.88933227925608
17446	Acbd5	-1.88957299627849
17447	Rnf227	-1.89103241343704
17448	Cep128	-1.89137675143366
17449	1700029J07Rik	-1.89170134533551
17450	Gm3772	-1.89192993656714
17451	Prrt2	-1.89215790196587
17452	Bhmg1	-1.8929987405059
17453	Khnyn	-1.8930052659268
17454	1700055D16Rik	-1.8931245717855
17455	Upf1	-1.89351681452792
17456	Thra	-1.89399656088408
17457	Enkd1	-1.89459554693978
17458	Zfp940	-1.89473640989488
17459	Pygb	-1.89567400826488
17460	Apba3	-1.89575711813105
17461	Atf7ip	-1.8969415639249
17462	Tbc1d17	-1.89801492678313
17463	Ces2g	-1.89867013662556
17464	Eif4ebp2	-1.89876005314848
17465	Cplane1	-1.90074260404827
17466	Rbm10	-1.90135037237121
17467	Lamb2	-1.90136522902215
17468	Fip1l1	-1.90195006010402
17469	Trpv3	-1.90212034842439
17470	Mettl7a2	-1.90236557026981
17471	Raf1	-1.9024268460944
17472	Tardbp	-1.90244900326855
17473	Zfp937	-1.90306494377766
17474	Kifbp	-1.90336168223155
17475	Fgf17	-1.9033919892505
17476	Spout1	-1.9035358613985
17477	Slc35e2	-1.90390376127879
17478	Zer1	-1.90420311770443
17479	Pdzd7	-1.90622921645251
17480	Dhx16	-1.9063186408696
17481	Trim28	-1.90649952835752
17482	Tnfsf13os	-1.90746335912968
17483	Calr	-1.90772149913798
17484	Atp1a2	-1.90826081852953
17485	Svs4	-1.90868088316514
17486	Fmnl1	-1.90869323361951
17487	Zfp446	-1.909050592642
17488	Btbd8	-1.90939592372887
17489	Oip5os1	-1.90964389880964
17490	Fbxo32	-1.90983055277368
17491	5830454E08Rik	-1.91089582098167
17492	Hsd17b1	-1.91090492321911
17493	Cxxc1	-1.91127471224757
17494	2510002D24Rik	-1.91133357732875
17495	Tesmin	-1.91189608560763
17496	Vps13d	-1.91208130911517
17497	Atrn	-1.91316607142356
17498	Rfxap	-1.91423917147614
17499	Slc37a3	-1.9154618521967
17500	Il10rb	-1.91566353198475
17501	Chid1	-1.91580763472528
17502	A730081D07Rik	-1.91592258563321
17503	Zfp871	-1.91703932208667
17504	Cx3cr1	-1.91825498303152
17505	Dhx30	-1.91910018154693
17506	Rgl2	-1.92074117593232
17507	Oxsr1	-1.92084501508643
17508	Rbm12b1	-1.9220203453333
17509	Mavs	-1.92248702195433
17510	Osgin1	-1.92267505693954
17511	Zfp13	-1.92272481112594
17512	Fxr2	-1.92445546984234
17513	Tmem14a	-1.92524082921389
17514	Pcdh18	-1.92582727378466
17515	Utp6	-1.9259429950349
17516	Ints4	-1.92615577837227
17517	Rusf1	-1.9267269336362
17518	Rbms2	-1.92685183580287
17519	Tbl1xr1	-1.92918134957595
17520	Rbm15	-1.93033446725411
17521	Hltf	-1.93122630705261
17522	Hp1bp3	-1.93433051695247
17523	Dido1	-1.93448128319951
17524	Helz	-1.9350539741121
17525	Capn15	-1.93524083175606
17526	Tle2	-1.93791336600717
17527	Trim24	-1.93878974136995
17528	Snap23	-1.9391044852073
17529	Cactin	-1.93954333819515
17530	Spire1	-1.94135008205589
17531	Specc1l	-1.94245272697531
17532	E130308A19Rik	-1.94304507051203
17533	Sugp2	-1.94508991078591
17534	Pkd1l3	-1.94519479231561
17535	Cbr1	-1.94577280220302
17536	Khdrbs2	-1.94673347673805
17537	Leng8	-1.94726211356866
17538	Arhgef10	-1.94742070856427
17539	Khdrbs3	-1.94765804687961
17540	Cd84	-1.94800603765855
17541	Pabpc4l	-1.94877954835077
17542	Dpp7	-1.95042997500419
17543	Mcoln1	-1.95193801191582
17544	Idua	-1.9532757243132
17545	Ncf2	-1.9535180685479
17546	Qser1	-1.95414180082262
17547	Szt2	-1.95544470284865
17548	Rilpl2	-1.956366830508
17549	Mir100hg	-1.95679811312636
17550	Ypel2	-1.95685858954467
17551	Sfxn5	-1.95862586834729
17552	Gm15517	-1.958706998463
17553	Gfpt2	-1.95879721536891
17554	AW549877	-1.95916873101754
17555	Upk3b	-1.96007683264483
17556	Pax2	-1.96010691411019
17557	Scai	-1.96119990691343
17558	Trappc12	-1.96242500041418
17559	Usp19	-1.96273773033367
17560	Gga2	-1.96315380155931
17561	Nnt	-1.96341325433808
17562	Cspp1	-1.9635060107289
17563	Mga	-1.96363329970103
17564	Rpn1	-1.96382975326518
17565	Dnaja1	-1.96430800411517
17566	Cpne2	-1.96444405413141
17567	Stk16	-1.96477579908734
17568	Pisd-ps3	-1.96550885086641
17569	Rasgrp2	-1.96560675324595
17570	Ubr2	-1.96566810545584
17571	Tnks2	-1.96833348945486
17572	Cped1	-1.96834303740994
17573	Apc	-1.96852659071923
17574	Klhl35	-1.96933158694231
17575	Cndp2	-1.96944482934905
17576	Xrcc2	-1.96957963932799
17577	Fgd5	-1.97001112420052
17578	Nudt3	-1.97008216782931
17579	Vps8	-1.97161316893723
17580	Osbpl3	-1.97213944076468
17581	Dlgap1	-1.97274159574345
17582	Ttc30b	-1.9738066420032
17583	Gm9926	-1.9753798894138
17584	Adra1d	-1.97647322611235
17585	Zfp334	-1.97678062980342
17586	Itga7	-1.97711205617153
17587	Taf4	-1.97898484526398
17588	Rdh1	-1.98059952078741
17589	Phf1	-1.98352006822562
17590	Cdkl5	-1.98427032387005
17591	Usf3	-1.98533329132553
17592	Mau2	-1.98638768185927
17593	Bbs2	-1.98651521970632
17594	Kdm2b	-1.98680245702621
17595	Aspg	-1.98684675368483
17596	Rnf166	-1.98738762499762
17597	Zfp454	-1.98905234180242
17598	Kdm5b	-1.99020910304268
17599	Klhl14	-1.99062033701866
17600	Trib2	-1.991155060671
17601	Smchd1	-1.99128179327396
17602	Rassf9	-1.99171729663054
17603	Tubgcp4	-1.99433770748357
17604	Get1	-1.99455393055038
17605	Prrx2	-1.99544616679625
17606	Hikeshi	-1.99550760120687
17607	Faim	-1.9961206433874
17608	Gm1653	-1.99838998097175
17609	Rdm1	-1.99844398808595
17610	R3hcc1	-1.99866803102925
17611	Igf2bp3	-1.99877588672026
17612	Ednra	-1.99899081947553
17613	Zscan18	-1.99902070536259
17614	Zfp84	-1.99902526974493
17615	Crybg3	-2.00116409748696
17616	Alg13	-2.00225845323014
17617	Gm13648	-2.00257685946935
17618	4933411K16Rik	-2.00305681097996
17619	Creg1	-2.00344092683028
17620	Ip6k1	-2.0035013100026
17621	Shisa9	-2.00474989404586
17622	Cd300lg	-2.00543552058238
17623	Mrps6	-2.00648451628282
17624	Ift80	-2.00652719588212
17625	Fndc11	-2.00656556041863
17626	Msl2	-2.00911256156847
17627	Ccnjl	-2.00957121700197
17628	Chordc1	-2.01013723736044
17629	Tspan12	-2.0104648906709
17630	Gimap4	-2.01064237839708
17631	Rngtt	-2.01103184829748
17632	Rab40b	-2.01190536888931
17633	Hspa1a	-2.01225225527699
17634	Tmem181c-ps	-2.01249040766263
17635	Shld1	-2.01270836712623
17636	Pram1	-2.01286231155059
17637	Pygo1	-2.01301311125682
17638	Ppp4r1l-ps	-2.01331561099827
17639	Gm17597	-2.01378629319672
17640	E2f6	-2.01438856293254
17641	Prdm16	-2.01463158017019
17642	Snx27	-2.01482799740623
17643	Ccdc121	-2.01489882242089
17644	Slc35c2	-2.01607559487521
17645	Nat1	-2.0163442145616
17646	Bap1	-2.01639210352627
17647	E330033B04Rik	-2.01660822210391
17648	Nelfcd	-2.0180724283062
17649	Efcab12	-2.01847602969351
17650	Dennd2c	-2.01858150100205
17651	9530026F06Rik	-2.0187308212258
17652	Gm12709	-2.01905840562809
17653	Zdhhc23	-2.02032707190943
17654	Ash1l	-2.02268018804933
17655	Tfcp2	-2.02270332627677
17656	Ints3	-2.02327907126399
17657	Itpkb	-2.02567589003624
17658	Ntf5	-2.02675612267097
17659	Cbx4	-2.02741957159521
17660	Tubb2b	-2.02783368550795
17661	Armc3	-2.02800899983628
17662	Lrrc34	-2.02824720342382
17663	Dcp2	-2.02984639789986
17664	Notch1	-2.03085256111571
17665	Kdm7a	-2.03111092077882
17666	Frs3os	-2.03123465833531
17667	Fam117a	-2.03175264830463
17668	Tmeff2	-2.03209473328349
17669	Aph1b	-2.03252941553718
17670	Pgm2l1	-2.03437319266482
17671	Ido2	-2.03448909687221
17672	Pcdhga12	-2.03537628523336
17673	Cep350	-2.03566839758166
17674	Fam3a	-2.03678106180427
17675	Icmt	-2.03680616063544
17676	H2-Ab1	-2.03831323307745
17677	Itpr1	-2.03877892242717
17678	Bloc1s5	-2.0388668224804
17679	Sec22b	-2.03928466940427
17680	Pou2f1	-2.03931256885892
17681	Zfp983	-2.03994183643119
17682	Alcam	-2.04102836688661
17683	2610507B11Rik	-2.04161490711711
17684	Catsper3	-2.04185612899909
17685	Sncg	-2.04218129935901
17686	Dnase1l3	-2.04238909985166
17687	Prkag2	-2.04253063433601
17688	U90926	-2.04361132494533
17689	Nod1	-2.04424328435378
17690	Fbxl16	-2.04436001621319
17691	Dand5	-2.04456645682032
17692	Wnt5a	-2.04524857332342
17693	Fhod1	-2.04525837052887
17694	Cysltr2	-2.04526868378017
17695	Pomgnt2	-2.0454523748327
17696	Snx8	-2.04603222903834
17697	Zfp879	-2.04612757883617
17698	Fcsk	-2.04625759482636
17699	Elovl5	-2.04890096452806
17700	Wnt16	-2.04903381788186
17701	Dcaf7	-2.04913854840266
17702	Dclre1a	-2.04963703559923
17703	Chtf18	-2.05011458298114
17704	Pomk	-2.05025152326741
17705	Itgb7	-2.05081192062142
17706	1700008O03Rik	-2.05094399370848
17707	Scrn1	-2.05128208037995
17708	Spatc1l	-2.0521146223261
17709	Rnf38	-2.0533028280636
17710	Fmnl2	-2.05363735690749
17711	Utrn	-2.05457498069907
17712	Cntrl	-2.05556089905172
17713	Arap3	-2.05576023861234
17714	Crot	-2.05740362179555
17715	Atp6v1c2	-2.05784816462661
17716	Cdc23	-2.05791735443836
17717	Vdac1	-2.05804584193495
17718	Fbxl18	-2.05906912426983
17719	Vcam1	-2.05977061086609
17720	Rai1	-2.06112058462257
17721	Nr1d2	-2.06113026395605
17722	Pik3r6	-2.06128318806461
17723	Pygl	-2.06150998254985
17724	Grm4	-2.06154462327579
17725	Laptm4b	-2.06171758161279
17726	Amacr	-2.06171804207268
17727	Trpc1	-2.06422188647461
17728	Plekhm3	-2.06485786937343
17729	Zfpl1	-2.06490340976148
17730	Gramd1b	-2.06579702524123
17731	Kap	-2.06641250597368
17732	Nckap5	-2.06694484866603
17733	Fam227a	-2.06936171706946
17734	Pard3	-2.06978247813752
17735	Tgfbrap1	-2.07006363004606
17736	4833422C13Rik	-2.07149114752268
17737	Particl	-2.07198186323197
17738	Lrrcc1	-2.07214017218988
17739	Wfs1	-2.07262830740768
17740	Spats2l	-2.07336692778331
17741	Senp8	-2.07492287782678
17742	Norad	-2.07532977721832
17743	2810002D19Rik	-2.07534890356967
17744	9930021J03Rik	-2.07602411882849
17745	Pgap1	-2.0769943447775
17746	Sox5	-2.07761711711994
17747	Elf4	-2.07872988524148
17748	Arsk	-2.079100721279
17749	Rhoq	-2.07911797371876
17750	Adam8	-2.08088639423416
17751	Bspry	-2.08281463116276
17752	Hsd17b11	-2.08297810661544
17753	Aptx	-2.08419463756546
17754	Tial1	-2.08495730451607
17755	Camsap3	-2.08521523503442
17756	Heatr5b	-2.08577377166988
17757	Mpst	-2.08601635336971
17758	C2cd5	-2.08648883075491
17759	Tspan14	-2.08696809755514
17760	Stard8	-2.08697687432546
17761	Iffo2	-2.08876026645417
17762	D3Ertd751e	-2.09004105358521
17763	Pold2	-2.0902261677201
17764	Atxn1	-2.09056133668212
17765	Marchf6	-2.09076774437669
17766	Zeb2	-2.09148895730688
17767	Mkks	-2.09168652273786
17768	Tmem131	-2.09180123788542
17769	Chic1	-2.0926546134614
17770	Il16	-2.09281700819474
17771	Mfsd7a	-2.0941688455847
17772	Myo7a	-2.09439206768599
17773	Galnt14	-2.09543079960315
17774	Lrrc75a	-2.09662512717986
17775	Gm15511	-2.09669188445153
17776	Hectd3	-2.09689094236601
17777	Kbtbd11	-2.09728193382885
17778	Ube2h	-2.0974155101386
17779	Angpt1	-2.09785222679881
17780	Epha3	-2.09813629961036
17781	Zfp607a	-2.09946196743833
17782	Gm29932	-2.10086756014515
17783	Baiap3	-2.10122503972975
17784	Serac1	-2.10154678745726
17785	Setd1b	-2.10210194397116
17786	Gnao1	-2.10220480141363
17787	Kcnh3	-2.10221254129629
17788	Trpc6	-2.10269631374029
17789	Kctd18	-2.10281370218339
17790	Zfp174	-2.1032618138117
17791	Carmil3	-2.10368100814022
17792	Spata2l	-2.10376760319668
17793	Iqsec2	-2.10447439759613
17794	Gm46430	-2.10505050257896
17795	Fbxl19	-2.1051994857999
17796	Gimap1	-2.1064871576635
17797	Mppe1	-2.10673293680618
17798	Slc25a35	-2.1074208900107
17799	Fut8	-2.10762406393907
17800	Dhx57	-2.10851980230418
17801	Ehmt1	-2.10862150846832
17802	Emc8	-2.10909046097645
17803	Zfp457	-2.10976337899233
17804	Lrrc51	-2.11053760852906
17805	Id3	-2.11062513562138
17806	D030028A08Rik	-2.11236966467631
17807	Kif13a	-2.11254290375087
17808	Tctn2	-2.11285421134074
17809	Gm9199	-2.1140256660451
17810	Rnu6	-2.11421705567138
17811	H2ac4	-2.11444878888484
17812	Layn	-2.11512576639125
17813	Taf15	-2.11546305896051
17814	Anks1	-2.11547181590324
17815	Ttbk2	-2.11577162015373
17816	Gucy1a2	-2.11812127739437
17817	Cbl	-2.11996807685335
17818	Etnk1	-2.120318904127
17819	Gins3	-2.12063283309667
17820	Kctd2	-2.12077500669087
17821	Ccdc77	-2.12085059689099
17822	Fat1	-2.1210360778738
17823	Zfp354b	-2.12119309334432
17824	Aff3	-2.12136621107226
17825	Ugt2b38	-2.12193792996809
17826	Zfp108	-2.12204168607472
17827	9130015L21Rik	-2.12237921549178
17828	Cst12	-2.12273390993951
17829	Htr7	-2.12285616637962
17830	Nrde2	-2.1231346982414
17831	Nyap1	-2.12376631791446
17832	Coq8b	-2.12397943265355
17833	Tmcc1	-2.1242398669003
17834	Gpr4	-2.12460570929224
17835	Vdr	-2.12636568488606
17836	H4c3	-2.12695337532201
17837	1700001D01Rik	-2.12735641485891
17838	AB010352	-2.12835199931462
17839	Ppp6r2	-2.1285280294643
17840	Appl2	-2.13051817474166
17841	Tmem80	-2.13085474763576
17842	Ppp1r26	-2.13292897694917
17843	AU020206	-2.13504248010013
17844	Zfp773	-2.13535218987952
17845	App	-2.13572665342697
17846	Dlc1	-2.13658595615274
17847	Bag4	-2.13746944416099
17848	Zgpat	-2.13761341895816
17849	Serf1	-2.13774429458019
17850	2610028H24Rik	-2.1382188499362
17851	Calcoco1	-2.13875660409668
17852	Nxpe3	-2.13983982019804
17853	Lsmem1	-2.14136640954399
17854	Cct7	-2.14179131964619
17855	Cap2	-2.14189418454153
17856	Slc22a28	-2.14202403868285
17857	Mpv17	-2.14217765894829
17858	Spata13	-2.14260441772122
17859	Smco4	-2.14308978886866
17860	Ccar1	-2.14337363155925
17861	Ccdc92	-2.14424519592772
17862	Ovol1	-2.1444001888618
17863	Prrc1	-2.14502787348273
17864	Cc2d1a	-2.14505708776293
17865	Gba2	-2.14526421213919
17866	Atp23	-2.14546080434739
17867	Tmem45b	-2.14596278173767
17868	Madd	-2.14690969227035
17869	Trmt1l	-2.14692657022106
17870	Castor2	-2.14694149733257
17871	Dnajb2	-2.14704317699832
17872	Lrrn1	-2.14730988604156
17873	Spta1	-2.14811879631584
17874	Ints6l	-2.14906933988402
17875	Tnc	-2.14934280887249
17876	Lrrc3b	-2.15004559987999
17877	Rps6ka2	-2.15022570090531
17878	Tbxa2r	-2.15089565246618
17879	Slc25a27	-2.15106601738959
17880	Gm9222	-2.15117167867056
17881	Parp1	-2.15159211680042
17882	Nlrc4	-2.15354000190901
17883	Rgl1	-2.15388930232893
17884	Itga10	-2.15532418371671
17885	Vamp2	-2.15651609560182
17886	Plbd1	-2.15668408030878
17887	Tnk2	-2.15912294300961
17888	Golt1a	-2.16206004919921
17889	Mrvi1	-2.16219061213978
17890	Rab27b	-2.1624516770104
17891	4930557K07Rik	-2.16285649955959
17892	Ncor1	-2.16373132533667
17893	Atg9a	-2.16401049164411
17894	4833417C18Rik	-2.1642109786816
17895	Hunk	-2.16448635114516
17896	Tarsl2	-2.16524969919617
17897	Tmem182	-2.16536794999546
17898	Vmn2r29	-2.16558873023001
17899	Sil1	-2.16558959809286
17900	Erlin2	-2.16606231594069
17901	Setd3	-2.16839622149813
17902	Gm15912	-2.17157653091932
17903	Camta2	-2.17357028131208
17904	Gmcl1	-2.17364371911427
17905	Zfat	-2.17420367943595
17906	Paip2b	-2.17433826256251
17907	Tgfbr3l	-2.17482060678648
17908	Snrnp48	-2.1757868691348
17909	4933421O10Rik	-2.17588721480965
17910	Hoxc10	-2.17617032539032
17911	Akr1c14	-2.17634380082193
17912	Ino80d	-2.17640583921515
17913	Ninl	-2.1770284225798
17914	AW554918	-2.17781280565099
17915	Gm11201	-2.17782960093294
17916	Nfe2l1	-2.17792411264008
17917	Gbf1	-2.1779983857491
17918	Deaf1	-2.17829716418038
17919	Ccdc39	-2.17917067271161
17920	Sirt7	-2.17954731951066
17921	Postn	-2.18067071588818
17922	Pfkl	-2.1823661571818
17923	Zfp526	-2.18276691186541
17924	Ehmt2	-2.18343851190178
17925	Lrba	-2.18376975908945
17926	Mdn1	-2.18435274056963
17927	Prdx3	-2.18556187773194
17928	Hsp90b1	-2.1860742247818
17929	Zfp521	-2.18611114946653
17930	Ccdc73	-2.18644307003422
17931	Axdnd1	-2.18687614019791
17932	Nipal3	-2.18740012739878
17933	Lmo4	-2.18769210677982
17934	Stk32a	-2.18789242750264
17935	Gm10125	-2.18867115048461
17936	Mon1b	-2.18933776904435
17937	Smim41	-2.18991703534268
17938	Mapk8ip1	-2.19137682197207
17939	Cdh3	-2.19178472299988
17940	Zfp652	-2.19283224289639
17941	Kbtbd7	-2.19573973908184
17942	Tmod3	-2.19603459139475
17943	Baz2a	-2.19635257693206
17944	Dnajb14	-2.19643610646115
17945	Erp27	-2.1976836029247
17946	Wdr11	-2.19888305389445
17947	Mindy4	-2.19937670744874
17948	Mrgpre	-2.20106571142172
17949	Dhrs13	-2.20164927688347
17950	Unc5c	-2.20236943116612
17951	Slc29a2	-2.20403094219058
17952	Lsm14a	-2.2047173931459
17953	Trcg1	-2.20564203357398
17954	Ift140	-2.20659511655209
17955	Cdkl2	-2.20664744111081
17956	Cdyl2	-2.20711580277273
17957	Tspyl4	-2.2076235634738
17958	Ercc2	-2.20844225755672
17959	Hira	-2.20967385546326
17960	Gpsm2	-2.21001802940193
17961	Gusb	-2.21085444418158
17962	Tmem231	-2.21243830763121
17963	Homez	-2.21261151269634
17964	Dpm1	-2.21293767618936
17965	Hsd3b2	-2.21520512481664
17966	Arrb1	-2.21553712894628
17967	Spice1	-2.21580398330452
17968	Siae	-2.21587742632597
17969	Actl10	-2.21666979313434
17970	Gm8234	-2.21692671756416
17971	Deptor	-2.21728091024748
17972	4930511M06Rik	-2.21762354447485
17973	Ero1b	-2.21828878285332
17974	Zfp775	-2.21910313740491
17975	Xpot	-2.22022722783538
17976	Rhbdl1	-2.22143463148572
17977	Zfp740	-2.22278134931162
17978	Smim10l1	-2.2237757306124
17979	Dicer1	-2.22391151374142
17980	Xkr8	-2.22426524648284
17981	R3hdm2	-2.22465688953754
17982	AI429214	-2.22491754645758
17983	Cyp2a4	-2.2270273188106
17984	Gprin3	-2.22705362139969
17985	Txndc16	-2.22808991840789
17986	Ilrun	-2.22849768265832
17987	Coa5	-2.23097804827917
17988	Dpysl2	-2.23199353564138
17989	Tmppe	-2.23266993130814
17990	Fgd1	-2.23319935658878
17991	Mir103-2	-2.23335852753208
17992	Gm14410	-2.23386328566652
17993	Paqr7	-2.23423948237161
17994	Ints10	-2.23513806005625
17995	Ankmy2	-2.23525841655013
17996	Fmo5	-2.23571486939635
17997	Asb13	-2.23622252403449
17998	Mir6386	-2.23634760546348
17999	Rif1	-2.23778712243358
18000	Slc39a3	-2.23926890093044
18001	Rxra	-2.24208335190293
18002	Gm45972	-2.24245365895869
18003	2310034G01Rik	-2.24283571079785
18004	Alms1	-2.24364932121253
18005	Gm16386	-2.24419131520327
18006	Kmt2a	-2.2465403172159
18007	A230072C01Rik	-2.24673054584682
18008	Mir3064	-2.24816017333378
18009	Zfp280b	-2.24878894514311
18010	Cpne3	-2.2497644629925
18011	Tepsin	-2.25101505902998
18012	C1qtnf3	-2.25119048411921
18013	Srgap1	-2.25127840702505
18014	Cd207	-2.25236557522156
18015	Mbd4	-2.25260390415821
18016	Golga4	-2.25424017338381
18017	Pde6d	-2.25429763489062
18018	Ssbp2	-2.25447501541673
18019	Kank2	-2.25747050561929
18020	Cbr2	-2.25841769120435
18021	A730020M07Rik	-2.25899892736436
18022	Rn45s	-2.26034458581071
18023	Gm14207	-2.26062128050192
18024	Ncbp2	-2.26238564223206
18025	Gm38250	-2.26249676781807
18026	Pank4	-2.26253238094569
18027	Hipk2	-2.263155733585
18028	Masp2	-2.26365668276154
18029	Kmt2d	-2.2637906838703
18030	Zfp516	-2.26464280950872
18031	C2cd4d	-2.26788573964713
18032	Pla2r1	-2.26808503324792
18033	Ids	-2.26824684715043
18034	C330007P06Rik	-2.26849541486332
18035	Pde7b	-2.26947836665128
18036	Mapkap1	-2.27036181082496
18037	Itprid2	-2.27057852929884
18038	Sptbn1	-2.27123637111355
18039	Pias1	-2.27227359860993
18040	Prob1	-2.27276023564217
18041	LOC114841036	-2.27319350062824
18042	Bicc1	-2.27388712234275
18043	Retreg2	-2.27488918780537
18044	Rad21	-2.27511366126978
18045	Rslcan18	-2.27523032739777
18046	Frs3	-2.2764189908189
18047	Gm4956	-2.27649976498916
18048	Zfp235	-2.27731603603926
18049	Tjp1	-2.27797214419734
18050	Trim41	-2.27898804959112
18051	Pid1	-2.27910315711736
18052	Lrrc56	-2.27910873643762
18053	Ifitm1	-2.27911965994729
18054	Uhrf1bp1	-2.27961565633931
18055	Pex10	-2.28086947668033
18056	4930447K03Rik	-2.28088967240955
18057	Cahm	-2.28239404214541
18058	Bpnt1	-2.28289535050516
18059	Car13	-2.28362681770974
18060	Snhg20	-2.28399990468341
18061	Pde3b	-2.28426264486799
18062	Nek4	-2.28481928429337
18063	Ptprn2	-2.28511796695224
18064	Rbm33	-2.2854536134344
18065	Anks3	-2.28555517469622
18066	Ecpas	-2.28580276542926
18067	Lamc3	-2.28668927542045
18068	Slit3	-2.28715112029945
18069	Zfp660	-2.28801719548259
18070	Chd6	-2.28826281189984
18071	Pcyt2	-2.2883404082502
18072	Slc39a2	-2.28840652711712
18073	Pyurf	-2.2895882364275
18074	Smad5	-2.28964806443637
18075	Hspa4	-2.28967990777559
18076	Ccdc15	-2.29131701891685
18077	Itgb8	-2.29151623804761
18078	Dync1li2	-2.29194413002705
18079	Dnajc28	-2.29481801253178
18080	Firre	-2.29564991553669
18081	Phlpp2	-2.29652609132694
18082	Myo1e	-2.29744842558892
18083	Clec18a	-2.29766433755943
18084	Slco1a1	-2.29805665736851
18085	Plekha4	-2.29894094576345
18086	Slc49a4	-2.29991952013768
18087	Elmod2	-2.30049529438828
18088	Hs3st3a1	-2.30184691488375
18089	Kiss1	-2.30314292128266
18090	Rtl6	-2.30498214696846
18091	Btbd1	-2.30508885270571
18092	Rangrf	-2.30547979334514
18093	Bicral	-2.30568263176905
18094	Cyb5d1	-2.30646331635453
18095	Nucb1	-2.30708107644657
18096	Slc6a15	-2.30713475914243
18097	Vangl1	-2.30754281645531
18098	Abcb9	-2.30791530681503
18099	Kmt5b	-2.30840178955084
18100	Kantr	-2.30877168723414
18101	Kif16b	-2.30963365075872
18102	Ccp110	-2.30973616503473
18103	Hnmt	-2.3098303890074
18104	Tenm2	-2.31096445667101
18105	Fam126a	-2.31162902236274
18106	Klhl7	-2.31227988339057
18107	Zfp964	-2.31303264657011
18108	Mpdz	-2.31413933344251
18109	Drosha	-2.31517242574326
18110	St3gal1	-2.31545929106948
18111	Trim44	-2.31574272684755
18112	Nacc2	-2.31644373629857
18113	Tac4	-2.31762867457144
18114	P2rx6	-2.31937851134019
18115	Zfp341	-2.31959492526527
18116	Tmem35b	-2.31981272046414
18117	Chac1	-2.32325933333887
18118	Chsy3	-2.32377890568679
18119	2810013P06Rik	-2.32549002501624
18120	Atpsckmt	-2.32572458718333
18121	Pzp	-2.32612442893668
18122	Kif3a	-2.32649651846586
18123	Zfp609	-2.32696104626156
18124	Auts2	-2.32701957669723
18125	Unc13b	-2.32702941318686
18126	Rgma	-2.32793265516196
18127	Pcyox1l	-2.33050426066122
18128	Wdtc1	-2.33087169781221
